article_id	title	topic	probability	topic_label
6976dd23f1d65c147ded2434	Medvedev points to growing strategic sphere problems due to US actions	-1	0.27235031782565294	-1_mark_man_funding_dhs
6976dc93f1d65c147ded231b	Make sure pupils don't ever use phones at school, Phillipson tells teachers	5	1.0	5_social media_social_media_fast
6976dc24f1d65c147ded2121	China didn’t grab many headlines at Davos, but it's the elephant in the room	5	0.3160488740425025	5_social media_social_media_fast
6976dc2af1d65c147ded2166	Israel to reopen Gaza’s Rafah crossing after search for last hostage body ends	1	1.0	1_russian_trump_says_china
6976dc2af1d65c147ded2167	Complete Ganga Expressway by Feb-end, project to benefit 500 villages: Yogi Adityanath	2	0.18623944782693252	2_day_republic day_republic_padma
6976dc53f1d65c147ded2233	Shabana Mahmood to axe non-crime hate incidents in ‘common-sense’ policing overhaul	0	1.0	0_minneapolis_shooting_ice_trump
6976dca5f1d65c147ded2386	Shirtless Florida man sentenced for diving through Taco Bell window, robbing it with ‘large rock’	0	0.3554758680564465	0_minneapolis_shooting_ice_trump
6976dc53f1d65c147ded2234	Asylum seeker barracks to cost taxpayers MILLIONS despite Labour vow to cut costs by ending migrant hotels	0	0.11433610021015421	0_minneapolis_shooting_ice_trump
6976dc2af1d65c147ded2168	Maritime security to terror fight: India-EU pact ready	1	1.0	1_russian_trump_says_china
6976dc2af1d65c147ded2169	VS Achuthanandan and Dharmendra among five Padma Vibhushan awardees	2	1.0	2_day_republic day_republic_padma
6976dc2af1d65c147ded216a	Mark Tully (1935-2026): The voice that India trusted when history spoke — or fell silent	-1	0.10690219230447348	-1_mark_man_funding_dhs
6976dca5f1d65c147ded2387	Alaska man fatally shoots his 87-year-old granny in the head, claims it was mercy killing: cops	0	1.0	0_minneapolis_shooting_ice_trump
6976dc87f1d65c147ded22eb	Josh Shapiro accuses Harris' vetting team of making disrespectful commentary toward his wife	0	0.4470449290592027	0_minneapolis_shooting_ice_trump
6976dca5f1d65c147ded2395	You’re invited: Exclusive live webinar - Ha’Moshava Efrat luxury homes	2	0.22501790730362747	2_day_republic day_republic_padma
6976dc0bf1d65c147ded20a5	16th National Voters’ Day celebrated at Ripon Buildings	2	1.0	2_day_republic day_republic_padma
6976dcb3f1d65c147ded23cf	‘Zero Gravity’ comes to an end, but Roger Dahl will keep drawing	2	0.13343578457277483	2_day_republic day_republic_padma
6976dc2af1d65c147ded216b	Jaishankar holds talks with Sergio Gor, US lawmakers on trade, security	0	0.3767693172454125	0_minneapolis_shooting_ice_trump
6976dca5f1d65c147ded2388	Doctor recounts attempts to save Alex Pretti’s life — as anti-ICE protester’s family slams DHS ‘lies’	0	0.41972765212439456	0_minneapolis_shooting_ice_trump
6976dc2af1d65c147ded216c	Cricketers, actors, ex-IPS officer who led Veerappan Op honoured	2	0.36780207853271407	2_day_republic day_republic_padma
6976dca5f1d65c147ded2389	Ex-Vikings captain says Minn. Dems hate ICE because ‘we’re deporting their voters’	0	1.0	0_minneapolis_shooting_ice_trump
6976dc52f1d65c147ded2225	Philippine officials say ferry carrying more than 350 people has sunk	4	1.0	4_storm_winter_power_carrying
6976dc87f1d65c147ded22ec	Warriors' Steve Kerr claims 'misinformation' in media dividing Americans after CBP-involved shooting	0	0.46287910766792956	0_minneapolis_shooting_ice_trump
6976dc4ef1d65c147ded2215	Shutdown odds grow as Senate Republicans won't remove DHS funding after Pretti killing	-1	0.3114951424323592	-1_mark_man_funding_dhs
6976dc63f1d65c147ded227c	Amid two-week internet blackout during protests, some Iranians are getting back online	1	1.0	1_russian_trump_says_china
6976dd1ef1d65c147ded240f	Reports: Iran Crackdown Among Deadliest in Modern Times; 36,000+ Dead, Hospital Executions, Stuffed Alive in Body Bags	1	0.4800918426036652	1_russian_trump_says_china
6976dca5f1d65c147ded238a	Shooting at kiddie birthday party leaves 2 dead, 2 critical in Mass.	0	1.0	0_minneapolis_shooting_ice_trump
6976dd23f1d65c147ded2435	Recent Ukrainian strikes on Russia aim to sabotage negotiations in UAE — diplomat	1	1.0	1_russian_trump_says_china
6976dc2af1d65c147ded216d	Republic Day 2026: Ashoka Chakra for astronaut Shubhanshu, Shaurya Chakra for 2 women Navy officers	2	0.22182692153886055	2_day_republic day_republic_padma
6976dc8af1d65c147ded22fd	Trump says US used secret weapon to disable Venezuelan equipment in Maduro raid	7	1.0	7_weapon_maduro_prisoners_political
6976dc63f1d65c147ded227d	Republicans waver on Trump immigration crackdown after latest Minneapolis killing	0	1.0	0_minneapolis_shooting_ice_trump
6976dc87f1d65c147ded22ed	Barack and Michelle Obama slam ICE after Minneapolis shooting, urge accountability	0	0.6422710332033719	0_minneapolis_shooting_ice_trump
6976dc87f1d65c147ded22ee	Tim Walz compares Minnesota ICE actions to Holocaust and Anne Frank: 'Hiding in their houses'	0	0.5763885862740589	0_minneapolis_shooting_ice_trump
6976dc2bf1d65c147ded216e	Jam forces tourists to ditch cars, trek to Manali	2	0.1375276816130818	2_day_republic day_republic_padma
6976dca5f1d65c147ded238b	Dad shot dead after celebrating his birthday in NYC: sources	0	1.0	0_minneapolis_shooting_ice_trump
6976dc52f1d65c147ded2224	Ferry carrying more than 350 people sinks in southern Philippines and rescuers have saved 215	4	1.0	4_storm_winter_power_carrying
6976dd20f1d65c147ded2425	WNBA's Breanna Stewart Calls to 'Abolish ICE' Ahead of Unrivaled Game	0	0.6450640294084634	0_minneapolis_shooting_ice_trump
6976dc52f1d65c147ded2226	25 killed in attack by Islamic State-backed group in eastern Congo, rights group says	1	0.29227025144061475	1_russian_trump_says_china
6976dcb8f1d65c147ded23db	Partisans destroy vehicle of Russian troops in Bryansk	1	0.5810886975477102	1_russian_trump_says_china
6976dc94f1d65c147ded232d	'Another unbelievable result' - but what's different about Man Utd now?	-1	0.11949138757303535	-1_mark_man_funding_dhs
6976dc63f1d65c147ded227e	Minnesota CEOs seek de-escalation after shootings in Minneapolis	0	0.6218709568357415	0_minneapolis_shooting_ice_trump
6976dca5f1d65c147ded238c	Newborn baby found dead in mom’s NYC apartment: sources	4	1.0	4_storm_winter_power_carrying
6976dd1ff1d65c147ded2419	Exclusive -- Opendoor CEO Kaz Nejatian: Trump Doing an 'Excellent' Job Lowering Housing Prices, Increasing Access	0	1.0	0_minneapolis_shooting_ice_trump
6976dc8ef1d65c147ded2304	Japan ruling LDP most popular among voters in Feb. general election: poll	3	0.1769679445710368	3_japan_wins_vs_australian
6976dca7f1d65c147ded23b5	Astronaut Reaches for Stars with Major Honour	2	1.0	2_day_republic day_republic_padma
6976dd23f1d65c147ded2436	Arms control is no panacea, efforts must be systematic — Medvedev	-1	0.21772705191951047	-1_mark_man_funding_dhs
6976dd20f1d65c147ded2427	Ex-Vikings Player Jack Brewer Reveals the Real Reason Why Minnesota Leftists Oppose ICE	0	1.0	0_minneapolis_shooting_ice_trump
6976dca5f1d65c147ded2396	Ben Gvir’s call: Enough with the naïveté	1	0.1860769703575989	1_russian_trump_says_china
6976dc08f1d65c147ded209a	Trump Says Canada ‘Systematically Destroying Itself’ With China Deal	1	1.0	1_russian_trump_says_china
6976dc0bf1d65c147ded20a6	HYDRAA rescues nine workers stranded in Mir Alam lake	4	1.0	4_storm_winter_power_carrying
6976dcc4f1d65c147ded23f7	Walz says children in Minnesota are hiding like Anne Frank amid ICE enforcement	0	0.6037036204709351	0_minneapolis_shooting_ice_trump
6976dc0bf1d65c147ded20a7	Next generation should protect Tamil culture, learn traditional music, dance, says Muruganandam	-1	0.13208487954133807	-1_mark_man_funding_dhs
6976dc87f1d65c147ded22ef	Patriots head back to Super Bowl after narrow AFC title win over Broncos	8	1.0	8_game_title_win_thrilling
6976dc4ef1d65c147ded2211	Federal and state officials both claim moral high ground in immigration crackdown after shooting	0	0.6174816414113443	0_minneapolis_shooting_ice_trump
6976dc63f1d65c147ded227f	Minneapolis shootings put Trump’s immigration surge at centre of election-year fight	0	1.0	0_minneapolis_shooting_ice_trump
6976dc87f1d65c147ded22f0	Republican governor believes Trump is getting 'bad advice' on immigration amid outrage over MN shooting	0	1.0	0_minneapolis_shooting_ice_trump
6976dd24f1d65c147ded2437	Israel to open Rafah crossing in limited capacity, under its full control	1	1.0	1_russian_trump_says_china
6976dc8bf1d65c147ded22fe	Baseball: Two-way superstar Ohtani gives English speech at New York gala	0	0.35276822534861496	0_minneapolis_shooting_ice_trump
6976dc23f1d65c147ded2113	Tim Walz compares Trump’s ICE crackdown in Minnesota to Nazi occupation told by Anne Frank	0	0.5341532511855595	0_minneapolis_shooting_ice_trump
6976dc4ef1d65c147ded220f	Republican calls are growing for a deeper investigation into the fatal Minneapolis shooting	0	0.5998838585987749	0_minneapolis_shooting_ice_trump
6976dcb3f1d65c147ded23d0	Israel to reopen Gaza's Rafah crossing after search for last hostage body ends	1	1.0	1_russian_trump_says_china
6976dc87f1d65c147ded22f1	Israel announces limited reopening of Rafah Crossing under Trump’s 20-point plan	1	1.0	1_russian_trump_says_china
6976dc4ff1d65c147ded2219	What I want from Apple, Meta and Microsoft in their key earnings reports	-1	0.03811934033793327	-1_mark_man_funding_dhs
6976dc93f1d65c147ded2323	Hardly anyone would have picked Carrick to be Man Utd boss - but now?	-1	0.11746092690042814	-1_mark_man_funding_dhs
6976dc62f1d65c147ded2273	Poland’s biggest annual charity fundraiser again breaks record	-1	0.061208103926000124	-1_mark_man_funding_dhs
6976dca5f1d65c147ded238d	NYC DA appears poised to try to help free infamous pedophile, critics claim	0	0.10108234850145437	0_minneapolis_shooting_ice_trump
6976dc38f1d65c147ded21f0	Japan’s newest (and craziest) energy drinks are energy cards you drink from	3	0.46535250904544545	3_japan_wins_vs_australian
6976dd24f1d65c147ded2438	Russia’s proposal to extend New START limits after February 5 in force — senior diplomat	-1	0.2862213832027135	-1_mark_man_funding_dhs
6976dc55f1d65c147ded2250	ICE says violent mob helped criminal escape and left ICE agent permanently maimed	0	0.563350461729551	0_minneapolis_shooting_ice_trump
6976dcb4f1d65c147ded23d1	Trump’s latest Canada threat previews rocky USMCA talks	1	0.21817536715666835	1_russian_trump_says_china
6976dc7af1d65c147ded22ba	Mahmood to call for more police patrols and faster responses to 999 calls	0	1.0	0_minneapolis_shooting_ice_trump
6976dc87f1d65c147ded22f2	Dana White pulls UFC 324 fight after betting irregularities: 'I'm not doing this s--- again'	0	0.3536055802607281	0_minneapolis_shooting_ice_trump
6976dcb9f1d65c147ded23dc	One dead as drunk Russian soldiers open fire over captured thermal imager in Donetsk – Atesh	1	0.5252655688586725	1_russian_trump_says_china
6976dc56f1d65c147ded225b	Lee Anderson explodes over Hope Not Hate plan to hire researcher monitoring 'far-right threat' of Reform UK	-1	0.24774203103833514	-1_mark_man_funding_dhs
6976dca5f1d65c147ded238e	LA’s top fed prosecutor Bill Essayli warns against armed anti-ICE protesters after Alex Pretti shooting in Minneapolis	0	0.5649043740553578	0_minneapolis_shooting_ice_trump
6976dc93f1d65c147ded2324	NRA stress right to carry weapons in wake of Minneapolis shooting	0	1.0	0_minneapolis_shooting_ice_trump
6976dc63f1d65c147ded2281	US restricts visas for two members of Haiti's Transitional Presidential Council	7	1.0	7_weapon_maduro_prisoners_political
6976dd20f1d65c147ded2426	NBA Union Says 'Players Can No Longer Be Silent,' Calls for 'Solidarity' with Those 'Risking Their Lives to Demand Justice'	0	0.4641212554321269	0_minneapolis_shooting_ice_trump
6976dcc4f1d65c147ded23f8	Mamdani vows NYC will 'exhaust every option' to resist ICE after Minneapolis shooting	0	1.0	0_minneapolis_shooting_ice_trump
6976dca5f1d65c147ded238f	Gavin Newsom ignored calls to help girl, 5, left with half a skull in crash caused by illegal immigrant, dad says	0	0.18918812873997976	0_minneapolis_shooting_ice_trump
6976dc63f1d65c147ded2282	How the fatal shooting of Alex Pretti in Minneapolis unfolded	0	1.0	0_minneapolis_shooting_ice_trump
6976dc94f1d65c147ded2336	China’s top general accused of leaking country’s nuclear weapons program to CIA	1	0.25294371788253706	1_russian_trump_says_china
6976dc53f1d65c147ded2235	Christian NHS nurse opens up about emotional turmoil on GB News after 'misgendering' transgender paedophile prisoner	0	1.0	0_minneapolis_shooting_ice_trump
6976dc94f1d65c147ded232f	Liverpool's Robertson unlikely to move to Spurs	-1	0.11739742053566583	-1_mark_man_funding_dhs
6976dd24f1d65c147ded2439	IN BRIEF: Medvedev on New START extension, nuclear club expansion in interview	-1	0.2656520806101278	-1_mark_man_funding_dhs
6976dc53f1d65c147ded2236	Benefits fraudster spared jail after pocketing £70,000 despite owning second home	0	0.11423998671032348	0_minneapolis_shooting_ice_trump
6976dca5f1d65c147ded2397	PMO: Rafah crossing to open only after completion of operation to recover Ran Gvili's body	1	1.0	1_russian_trump_says_china
6976dc63f1d65c147ded2283	While You Were Sleeping: 5 stories you might have missed, Jan 26, 2026	6	0.3502554690844452	6_26 january_26_today_january
6976dc87f1d65c147ded22f3	These four common foods may be wrecking your gut health, expert warns	3	0.23759603526768705	3_japan_wins_vs_australian
6976dcb4f1d65c147ded23d2	U.S. officials dig in on Minneapolis shooting narrative, contradicting video evidence	0	0.5821146144974543	0_minneapolis_shooting_ice_trump
6976dc93f1d65c147ded2317	Analysing the Minneapolis shooting frame by frame	0	0.6227484223434913	0_minneapolis_shooting_ice_trump
6976dc38f1d65c147ded21ef	Is McDonald’s Japan’s Mushroom Mountain and Bamboo Shoot Village McFlurry worth the hype?	3	0.3144118053676979	3_japan_wins_vs_australian
6976dc87f1d65c147ded22f4	'American Idol' contestant with severe stutter leaves judge Carrie Underwood in awe over 'beautiful' approach	0	0.10688914407525887	0_minneapolis_shooting_ice_trump
6976dcc4f1d65c147ded23f9	Tim Walz tells Americans to stop calling ICE agents ‘law enforcement’	0	0.645565949158554	0_minneapolis_shooting_ice_trump
6976dca5f1d65c147ded2390	This isn’t a good $ign for NY comptroller candidate	-1	0.030102358225491073	-1_mark_man_funding_dhs
6976dc8cf1d65c147ded2300	Bringing back the beat: Tokyo area restorer helps broken jukeboxes spin back to life	2	0.12758351758001446	2_day_republic day_republic_padma
6976dc8bf1d65c147ded22ff	Half of parents of junior high school entrance examinees in Japan have regrets: survey	3	0.17771779585046915	3_japan_wins_vs_australian
6976dc8cf1d65c147ded2301	Nagasaki zoo's 'Prune' takes capybara long-bath crown with 105-minute soak	-1	0.10841012029180214	-1_mark_man_funding_dhs
6976dcb9f1d65c147ded23dd	War update: 129 clashes on frontline, nearly third on Pokrovsk axis	1	0.5336974666618235	1_russian_trump_says_china
6976dc64f1d65c147ded2284	Iran judicial chief says protest instigators to be punished ‘without the slightest leniency’	1	1.0	1_russian_trump_says_china
6976dca5f1d65c147ded2391	Wife of accused LA homeless charity fraudster makes mad dash as neighbors dish on couple’s luxe lifestyle in $7M mansion	0	0.11790810863411996	0_minneapolis_shooting_ice_trump
6976dc51f1d65c147ded2221	Another Fatal Shooting in Minneapolis	0	0.6355582315031516	0_minneapolis_shooting_ice_trump
6976dc87f1d65c147ded22f5	Syrian militiaman shows off what he claims to be severed Kurdish fighter's braid as Damascus asserts control	1	1.0	1_russian_trump_says_china
6976dc39f1d65c147ded21f1	Snowy world	4	1.0	4_storm_winter_power_carrying
6976dc94f1d65c147ded2331	Why Arsenal's wobble may not even matter - despite 'feeling pressure'	-1	0.11985064370434682	-1_mark_man_funding_dhs
6976dc4df1d65c147ded220a	Man arrested for fatally assaulting drinking companion in Tokyo	0	0.5654787621824813	0_minneapolis_shooting_ice_trump
6976dc87f1d65c147ded22f6	Broncos' Jarrett Stidham impresses with TD drive early in AFC title game but makes costly mistake	8	1.0	8_game_title_win_thrilling
6976dca5f1d65c147ded2398	Mansour Abbas: We’re working toward forming a ‘government of change’	-1	0.06310378863250954	-1_mark_man_funding_dhs
6976dc4af1d65c147ded2207	Copter rotor wash caused Japanese teacher's death at U.S. base: report	3	0.16048589093885807	3_japan_wins_vs_australian
6976dd1ef1d65c147ded2411	Barack Obama Urges More Street Protests, Blames Trump for Minneapolis Shooting	0	1.0	0_minneapolis_shooting_ice_trump
6976dc46f1d65c147ded2202	Ruling LDP most popular among voters in Feb 8 general election: poll	2	1.0	2_day_republic day_republic_padma
6976dc4af1d65c147ded2206	Longtime festivalgoers say the final Sundance in Utah may also be their last	-1	0.04449539827395074	-1_mark_man_funding_dhs
6976dc3ef1d65c147ded21f7	'Mercy' unseats 'Avatar: Fire & Ash' atop the box office on snow-blanketed weekend in theaters	2	1.0	2_day_republic day_republic_padma
6976dc43f1d65c147ded21fe	Candidates for election divided over different surname system in Japan	3	0.14650388839300776	3_japan_wins_vs_australian
6976dc40f1d65c147ded21fa	Sharma hits 14-ball 50 as India beats NZ with 10 overs to spare and wins T20 series	3	1.0	3_japan_wins_vs_australian
6976dcbaf1d65c147ded23de	Kyiv faces significant power shortage – Shmyhal	1	0.1918449700060992	1_russian_trump_says_china
6976dc3cf1d65c147ded21f5	Roger Penske's team wins third consecutive Rolex 24 at Daytona in thrilling finish	3	1.0	3_japan_wins_vs_australian
6976dc45f1d65c147ded2200	Austrian skier Manuel Feller pleases home crowd with surprise World Cup slalom win in Kitzbühel	3	1.0	3_japan_wins_vs_australian
6976dc49f1d65c147ded2205	Mikaela Shiffrin wins last slalom before Olympics and locks up record ninth season discipline title	3	1.0	3_japan_wins_vs_australian
6976dc54f1d65c147ded2237	Gran slapped with £600 fine after placing cardboard box next to overflowing recycling bin - 'She's done nothing wrong!'	0	0.12775299914205504	0_minneapolis_shooting_ice_trump
6976dc42f1d65c147ded21fd	Miura wins Four Continents figure skating championship in Olympic tuneup	3	1.0	3_japan_wins_vs_australian
6976dc41f1d65c147ded21fb	Cunha's winner for Man United against Arsenal blows Premier League race wide open	-1	0.11937909766200272	-1_mark_man_funding_dhs
6976dd32f1d65c147ded2467	Kenya's ex-deputy president alleges assassination attempt in church attack	1	0.2949149114939008	1_russian_trump_says_china
6976dc47f1d65c147ded2203	Macron pushes for fast-track ban on social media for children under 15	5	1.0	5_social media_social_media_fast
6976dc3bf1d65c147ded21f3	One rescued, 50 feared drowned after migrant boat sinks off Tunisia	4	0.3546256250765175	4_storm_winter_power_carrying
6976dc46f1d65c147ded2201	UK plans to create 'British FBI' to bring national investigations under single police force	0	1.0	0_minneapolis_shooting_ice_trump
6976dc3bf1d65c147ded21f4	Israel launches 'large scale operation' to locate last hostage in Gaza	1	0.5432589113553996	1_russian_trump_says_china
6976dc3ff1d65c147ded21f9	U.S. security agreement for Ukraine is '100% ready' to be signed, Zelenskyy says	1	1.0	1_russian_trump_says_china
6976dc3af1d65c147ded21f2	Storm leaves 1 million without power in U.S., forcing 10,000 flight cancelations	4	0.4935450579862218	4_storm_winter_power_carrying
6976dc3df1d65c147ded21f6	Carney says Canada has no plans to pursue free trade agreement with China as Trump threatens tariffs	1	1.0	1_russian_trump_says_china
6976dd25f1d65c147ded243a	Seven people killed in US snowstorm zone — CNN	4	0.4407278454171121	4_storm_winter_power_carrying
6976dc4bf1d65c147ded2208	East Japan’s 10 most magical winter scenery experiences, as chosen by travelers	3	0.2270687663718127	3_japan_wins_vs_australian
6976dc44f1d65c147ded21ff	Europe's leaders find a way to speak with one voice against Trump	1	0.4104631023949415	1_russian_trump_says_china
6976dcc8f1d65c147ded23fa	Hegseth posts ‘How To Avoid ICE' meme after armed agitator killed during Minneapolis operation	0	0.695056975211689	0_minneapolis_shooting_ice_trump
6976dca6f1d65c147ded2399	The Blue Nile Showdown: Why Israel cannot ignore Egypt’s water crisis	1	0.34188867365086234	1_russian_trump_says_china
6976dc64f1d65c147ded2285	Trump moved to cut funding for ICE body cameras, pared back oversight	0	0.5715537505115097	0_minneapolis_shooting_ice_trump
6976dc23f1d65c147ded2114	Bessent trashes Canada’s PM as Trump bemoans China ‘completely taking over’ US neighbor	1	1.0	1_russian_trump_says_china
6976dc87f1d65c147ded22f7	Don Lemon warns Trump will 'retrofit' laws to prosecute him after judge rejects charges	0	0.45360001473779277	0_minneapolis_shooting_ice_trump
6976dcbaf1d65c147ded23df	DTEK: Desnianskyi district faces most difficult situation with power and heating in Kyiv	1	0.19147652052298783	1_russian_trump_says_china
6976dc08f1d65c147ded209b	Carney Says Canada Has ‘No Intention’ of Pursuing a Free Trade Agreement With China	1	1.0	1_russian_trump_says_china
6976dcf0f1d65c147ded2409	Liberal Party leadership: Barnaby Joyce says Andrew Hastie has the numbers to challenge Sussan Ley	0	0.19702086718116182	0_minneapolis_shooting_ice_trump
6976dc94f1d65c147ded2337	More than 36,500 killed in deadliest two days in Iran protest crackdown: report	1	1.0	1_russian_trump_says_china
6976dd26f1d65c147ded243b	Russian consulate taking measures to get consular access to Marinera tanker crew	-1	0.10157530952067904	-1_mark_man_funding_dhs
6976dce3f1d65c147ded2403	International Coalition Transfers More Than 300 ISIS Detainees from Al-Hassakeh’s Al-Sina’a Prison	1	0.5374968160978094	1_russian_trump_says_china
6976dce4f1d65c147ded2404	Release of 126 Minors from Al-Aqtan Prison: Between Freedom and Accountability	0	1.0	0_minneapolis_shooting_ice_trump
6976dce6f1d65c147ded2405	Syrian Network Warns of Evidence Loss in Former SDF Prisons, Urges Protection Measures	1	1.0	1_russian_trump_says_china
6976dce7f1d65c147ded2406	Imad Naddaf’s Warning for Post-Assad Syria: Unity, Representation, and the Limits of Federal Fixes	1	1.0	1_russian_trump_says_china
6976dc8df1d65c147ded2302	Haiku in English: Jan. 26, 2026	2	0.5527185384219452	2_day_republic day_republic_padma
6976dce9f1d65c147ded2407	The Mystery of the Missing Liquidity: What Is the Truth Behind the Smuggling of the New Syrian Pound Abroad?	1	1.0	1_russian_trump_says_china
6976dc0bf1d65c147ded20a8	Jammu and Kashmir CM asks people to avoid non-essential travel for 3 days amid snowfall forecast	4	0.0951404774424908	4_storm_winter_power_carrying
6976dc91f1d65c147ded2312	Ontario Woman Euthanized Despite Telling MAID Practitioner She Changed Her Mind	0	1.0	0_minneapolis_shooting_ice_trump
6976dc23f1d65c147ded2115	Zoomers, Millennials rage against $93 billion tax cuts for seniors: ‘Thanks for finally helping the boomers’	0	0.06198928967737095	0_minneapolis_shooting_ice_trump
6976dca6f1d65c147ded239a	Bereaved Cousin: 'Fallen soldier was a man of faith even in the hardest times'	-1	0.12124216204424754	-1_mark_man_funding_dhs
6976dc64f1d65c147ded2286	Israel searching for remains of last hostage at Gaza cemetery	1	0.49710614683971666	1_russian_trump_says_china
6976dc4ef1d65c147ded2214	Videos of Alex Pretti shooting by federal agents in Minneapolis contradict Trump official claims	0	1.0	0_minneapolis_shooting_ice_trump
6976dcbbf1d65c147ded23e0	Zelenska meets with Lithuanian, Polish first ladies	1	0.7787747719442419	1_russian_trump_says_china
6976dc4df1d65c147ded220c	Man arrested for assaulting U.S. Rep. Maxwell Frost at Sundance	-1	0.04461297491787664	-1_mark_man_funding_dhs
6976dc54f1d65c147ded2238	Nigel Farage warns Donald Trump 'won’t put up with Chagos deal' as President 'horrified' over Keir Starmer's plans	0	1.0	0_minneapolis_shooting_ice_trump
6976dc7bf1d65c147ded22bf	Ukraine says US security guarantees deal '100% ready'	1	1.0	1_russian_trump_says_china
6976dc94f1d65c147ded2338	Curvy OnlyFans model snatched by Mexican cartels in chilling video found ‘alive and in good health’	-1	0.3173159556090514	-1_mark_man_funding_dhs
6976dc91f1d65c147ded2313	Cory Morgan: Adapt or Lose: Politics in the Age of Communication Innovations	-1	0.20129280017662213	-1_mark_man_funding_dhs
6976dd27f1d65c147ded243c	Vucic doesn’t rule out Ukraine’s accession to EU in 2027	1	1.0	1_russian_trump_says_china
6976dcbbf1d65c147ded23e1	Over 160 repair crews working to restore heating in Kyiv – Kuleba	1	0.19132127663656445	1_russian_trump_says_china
6976dc4ef1d65c147ded2213	Alex Pretti killing: Minnesota CEOs, including UnitedHealth, Target, call for 'immediate deescalation'	0	1.0	0_minneapolis_shooting_ice_trump
6976dd1ff1d65c147ded2413	Maine Democrat Gov. Janet Mills Demands ICE Out, End to Deportations	0	1.0	0_minneapolis_shooting_ice_trump
6976dc64f1d65c147ded2287	Can ICE agents be prosecuted for Minneapolis shootings?	0	0.5382703721627687	0_minneapolis_shooting_ice_trump
6976dca6f1d65c147ded239b	El Al offers reassurance: No charge for cancellations	4	0.4996686023036198	4_storm_winter_power_carrying
6976dca6f1d65c147ded239c	IDF launches mission to search for Ran Gvili in northern Gaza cemetery	1	0.5393786327526322	1_russian_trump_says_china
6976dd27f1d65c147ded243d	Zelensky rejects territorial concessions again	1	1.0	1_russian_trump_says_china
6976dcccf1d65c147ded23fb	Antifa agitators riot outside Portland ICE facility following Minneapolis shooting of agitator Alex Pretti	0	0.517078293992513	0_minneapolis_shooting_ice_trump
6976dc56f1d65c147ded225a	Why a Waning Iranian Regime Is a Major Setback for China	1	0.25252731763951214	1_russian_trump_says_china
6976dc99f1d65c147ded2354	Dems silent on Minnesota church disruption after pressing Bondi to use FACE Act on pro-lifers	0	0.5476417945758487	0_minneapolis_shooting_ice_trump
6976dc23f1d65c147ded2116	Trump fumes it’s ‘too late to go back’ on $300M White House ballroom after org’s lawsuit	0	0.40496297160785644	0_minneapolis_shooting_ice_trump
6976dcbcf1d65c147ded23e2	Nauseda calls Ukraine's EU membership a strategic interest for Lithuania	1	1.0	1_russian_trump_says_china
6976dc93f1d65c147ded2321	Protests and anger after man shot dead by immigration agents	0	0.5959112993157002	0_minneapolis_shooting_ice_trump
6976dc54f1d65c147ded2239	'A complete disgrace!' Reform mayoral candidate lashes out at Labour and says Keir Starmer 'fears' losing to Nigel Farage	0	1.0	0_minneapolis_shooting_ice_trump
6976dd27f1d65c147ded243e	AfD leader says her party will demand Ukraine pay compensation for Nord Stream blasts	1	1.0	1_russian_trump_says_china
6976dca6f1d65c147ded239d	IDF reveals: Teacher by day, terrorist by night	-1	0.20083782803819347	-1_mark_man_funding_dhs
6976dc54f1d65c147ded223a	'Britons don't have sympathy for multimillionaire spoiled brats,' blasts Nana Akua	0	0.13604879299106704	0_minneapolis_shooting_ice_trump
6976dc0bf1d65c147ded20a9	Councillors to stage stir demanding steps to decongest Vyttila Junction	2	1.0	2_day_republic day_republic_padma
6976dc0bf1d65c147ded20aa	Fresh encounter breaks out between security forces, terrorists in Jammu and Kashmir’s Kishtwar	0	1.0	0_minneapolis_shooting_ice_trump
6976dca6f1d65c147ded239e	Solidarity in Canada: Christian journalist places mezuzah at his home's entrance	0	0.4463765438636418	0_minneapolis_shooting_ice_trump
6976dd1ff1d65c147ded2414	JD Vance: 'Engineered Chaos' in Minneapolis Is Consequence of Leftists Working with Local Officials	0	0.5303824127084523	0_minneapolis_shooting_ice_trump
6976dcbcf1d65c147ded23e3	MP Orest Salamakhа killed in quad bike crash in Lviv region	4	1.0	4_storm_winter_power_carrying
6976dc2bf1d65c147ded216f	Hockey India League: Ranchi Royals beat Hyderabad Toofans to set up summit clash vs Kalinga Lancers	3	1.0	3_japan_wins_vs_australian
6976dd27f1d65c147ded243f	Belarus’ new ambassador says plans to arrive in Moscow by next weekend	1	0.6046288455014214	1_russian_trump_says_china
6976dc91f1d65c147ded2314	Heavy Snowstorm to Hit Toronto, Eastern Canada as Frigid Temperatures Persist	4	1.0	4_storm_winter_power_carrying
6976dc54f1d65c147ded223b	Barack Obama issues 'wake-up call' to Americans as he warns 'core values under assault' after 'heartbreaking' Minneapolis shooting	0	1.0	0_minneapolis_shooting_ice_trump
6976dc64f1d65c147ded2289	Brazil takes Mexico's diplomatic representation in Peru after spat over ex-PM asylum	7	1.0	7_weapon_maduro_prisoners_political
6976dc91f1d65c147ded2315	Australia Announces Cull of Dingoes That Circled Canadian Woman’s Body on Beach	3	1.0	3_japan_wins_vs_australian
6976dd32f1d65c147ded246d	UAE ranks among top 10 markets for Egyptian processed food exports, reaching $196m	1	1.0	1_russian_trump_says_china
