id	title	cluster
6976dca5f1d65c147ded238f	Gavin Newsom ignored calls to help girl, 5, left with half a skull in crash caused by illegal immigrant, dad says	-1
6976dc63f1d65c147ded2282	How the fatal shooting of Alex Pretti in Minneapolis unfolded	38
6976dc94f1d65c147ded2336	China’s top general accused of leaking country’s nuclear weapons program to CIA	33
6976dc53f1d65c147ded2235	Christian NHS nurse opens up about emotional turmoil on GB News after 'misgendering' transgender paedophile prisoner	-1
6976dc94f1d65c147ded232f	Liverpool's Robertson unlikely to move to Spurs	1
6976dd24f1d65c147ded2439	IN BRIEF: Medvedev on New START extension, nuclear club expansion in interview	18
6976dc53f1d65c147ded2236	Benefits fraudster spared jail after pocketing £70,000 despite owning second home	-1
6976dca5f1d65c147ded2397	PMO: Rafah crossing to open only after completion of operation to recover Ran Gvili's body	-1
6976dc63f1d65c147ded2283	While You Were Sleeping: 5 stories you might have missed, Jan 26, 2026	-1
6976dc87f1d65c147ded22f3	These four common foods may be wrecking your gut health, expert warns	-1
6976dcb4f1d65c147ded23d2	 U.S. officials dig in on Minneapolis shooting narrative, contradicting video evidence	38
6976dc93f1d65c147ded2317	Analysing the Minneapolis shooting frame by frame	38
6976dc38f1d65c147ded21ef	Is McDonald’s Japan’s Mushroom Mountain and Bamboo Shoot Village McFlurry worth the hype?	-1
6976dc87f1d65c147ded22f4	'American Idol' contestant with severe stutter leaves judge Carrie Underwood in awe over 'beautiful' approach	-1
6976dcc4f1d65c147ded23f9	Tim Walz tells Americans to stop calling ICE agents ‘law enforcement’	38
6976dca5f1d65c147ded2390	This isn’t a good $ign for NY comptroller candidate	-1
6976dc8cf1d65c147ded2300	Bringing back the beat: Tokyo area restorer helps broken jukeboxes spin back to life	-1
6976dc8bf1d65c147ded22ff	Half of parents of junior high school entrance examinees in Japan have regrets: survey	-1
6976dc8cf1d65c147ded2301	Nagasaki zoo's 'Prune' takes capybara long-bath crown with 105-minute soak	-1
6976dcb9f1d65c147ded23dd	War update: 129 clashes on frontline, nearly third on Pokrovsk axis	-1
6976dc64f1d65c147ded2284	Iran judicial chief says protest instigators to be punished ‘without the slightest leniency’	-1
6976dca5f1d65c147ded2391	Wife of accused LA homeless charity fraudster makes mad dash as neighbors dish on couple’s luxe lifestyle in $7M mansion	-1
6976dc51f1d65c147ded2221	Another Fatal Shooting in Minneapolis	38
6976dc87f1d65c147ded22f5	Syrian militiaman shows off what he claims to be severed Kurdish fighter's braid as Damascus asserts control	36
6976dc39f1d65c147ded21f1	Snowy world	7
6976dc94f1d65c147ded2331	Why Arsenal's wobble may not even matter - despite 'feeling pressure'	1
6976dc4df1d65c147ded220a	Man arrested for fatally assaulting drinking companion in Tokyo	-1
6976dc87f1d65c147ded22f6	Broncos' Jarrett Stidham impresses with TD drive early in AFC title game but makes costly mistake	4
6976dca5f1d65c147ded2398	Mansour Abbas: We’re working toward forming a ‘government of change’	-1
6976dc4af1d65c147ded2207	Copter rotor wash caused Japanese teacher's death at U.S. base: report	-1
6976dd1ef1d65c147ded2411	Barack Obama Urges More Street Protests, Blames Trump for Minneapolis Shooting	38
6976dc46f1d65c147ded2202	Ruling LDP most popular among voters in Feb 8 general election: poll	-1
6976dc4af1d65c147ded2206	Longtime festivalgoers say the final Sundance in Utah may also be their last	-1
6976dc3ef1d65c147ded21f7	'Mercy' unseats 'Avatar: Fire & Ash' atop the box office on snow-blanketed weekend in theaters	-1
6976dc43f1d65c147ded21fe	Candidates for election divided over different surname system in Japan	11
6976dc40f1d65c147ded21fa	Sharma hits 14-ball 50 as India beats NZ with 10 overs to spare and wins T20 series	45
6976dcbaf1d65c147ded23de	Kyiv faces significant power shortage – Shmyhal	-1
6976dc3cf1d65c147ded21f5	Roger Penske's team wins third consecutive Rolex 24 at Daytona in thrilling finish	-1
6976dc45f1d65c147ded2200	Austrian skier Manuel Feller pleases home crowd with surprise World Cup slalom win in Kitzbühel	-1
6976dc49f1d65c147ded2205	Mikaela Shiffrin wins last slalom before Olympics and locks up record ninth season discipline title	6
6976dc54f1d65c147ded2237	Gran slapped with £600 fine after placing cardboard box next to overflowing recycling bin - 'She's done nothing wrong!'	-1
6976dc42f1d65c147ded21fd	Miura wins Four Continents figure skating championship in Olympic tuneup	6
6976dc41f1d65c147ded21fb	Cunha's winner for Man United against Arsenal blows Premier League race wide open	1
6976dd32f1d65c147ded2467	Kenya's ex-deputy president alleges assassination attempt in church attack	-1
6976dc47f1d65c147ded2203	Macron pushes for fast-track ban on social media for children under 15	14
6976dc3bf1d65c147ded21f3	One rescued, 50 feared drowned after migrant boat sinks off Tunisia	21
6976dc46f1d65c147ded2201	UK plans to create 'British FBI' to bring national investigations under single police force	24
6976dc3bf1d65c147ded21f4	Israel launches 'large scale operation' to locate last hostage in Gaza	30
6976dc3ff1d65c147ded21f9	U.S. security agreement for Ukraine is '100% ready' to be signed, Zelenskyy says	50
6976dc3af1d65c147ded21f2	Storm leaves 1 million without power in U.S., forcing 10,000 flight cancelations	15
6976dc3df1d65c147ded21f6	Carney says Canada has no plans to pursue free trade agreement with China as Trump threatens tariffs	32
6976dd25f1d65c147ded243a	Seven people killed in US snowstorm zone — CNN	-1
6976dc4bf1d65c147ded2208	East Japan’s 10 most magical winter scenery experiences, as chosen by travelers	7
6976dc44f1d65c147ded21ff	Europe's leaders find a way to speak with one voice against Trump	-1
6976dcc8f1d65c147ded23fa	Hegseth posts ‘How To Avoid ICE' meme after armed agitator killed during Minneapolis operation	38
6976dca6f1d65c147ded2399	The Blue Nile Showdown: Why Israel cannot ignore Egypt’s water crisis	-1
6976dc64f1d65c147ded2285	Trump moved to cut funding for ICE body cameras, pared back oversight	-1
6976dc23f1d65c147ded2114	Bessent trashes Canada’s PM as Trump bemoans China ‘completely taking over’ US neighbor	32
6976dc87f1d65c147ded22f7	Don Lemon warns Trump will 'retrofit' laws to prosecute him after judge rejects charges	-1
6976dcbaf1d65c147ded23df	DTEK: Desnianskyi district faces most difficult situation with power and heating in Kyiv	48
6976dc08f1d65c147ded209b	Carney Says Canada Has ‘No Intention’ of Pursuing a Free Trade Agreement With China	32
6976dcf0f1d65c147ded2409	Liberal Party leadership: Barnaby Joyce says Andrew Hastie has the numbers to challenge Sussan Ley	3
6976dc94f1d65c147ded2337	More than 36,500 killed in deadliest two days in Iran protest crackdown: report	40
6976dd26f1d65c147ded243b	Russian consulate taking measures to get consular access to Marinera tanker crew	-1
6976dce3f1d65c147ded2403	International Coalition Transfers More Than 300 ISIS Detainees from Al-Hassakeh’s Al-Sina’a Prison	36
6976dce4f1d65c147ded2404	Release of 126 Minors from Al-Aqtan Prison: Between Freedom and Accountability	-1
6976dce6f1d65c147ded2405	Syrian Network Warns of Evidence Loss in Former SDF Prisons, Urges Protection Measures	-1
6976dce7f1d65c147ded2406	Imad Naddaf’s Warning for Post-Assad Syria: Unity, Representation, and the Limits of Federal Fixes	36
6976dc8df1d65c147ded2302	Haiku in English: Jan. 26, 2026	-1
6976dce9f1d65c147ded2407	The Mystery of the Missing Liquidity: What Is the Truth Behind the Smuggling of the New Syrian Pound Abroad?	-1
6976dc0bf1d65c147ded20a8	Jammu and Kashmir CM asks people to avoid non-essential travel for 3 days amid snowfall forecast	-1
6976dc91f1d65c147ded2312	Ontario Woman Euthanized Despite Telling MAID Practitioner She Changed Her Mind	-1
6976dc23f1d65c147ded2115	Zoomers, Millennials rage against $93 billion tax cuts for seniors: ‘Thanks for finally helping the boomers’	-1
6976dca6f1d65c147ded239a	Bereaved Cousin: 'Fallen soldier was a man of faith even in the hardest times'	-1
6976dc64f1d65c147ded2286	Israel searching for remains of last hostage at Gaza cemetery	30
6976dc4ef1d65c147ded2214	Videos of Alex Pretti shooting by federal agents in Minneapolis contradict Trump official claims	38
6976dcbbf1d65c147ded23e0	Zelenska meets with Lithuanian, Polish first ladies	-1
6976dc4df1d65c147ded220c	 Man arrested for assaulting U.S. Rep. Maxwell Frost at Sundance	8
6976dc54f1d65c147ded2238	Nigel Farage warns Donald Trump 'won’t put up with Chagos deal' as President 'horrified' over Keir Starmer's plans	19
6976dc7bf1d65c147ded22bf	Ukraine says US security guarantees deal '100% ready'	50
6976dc94f1d65c147ded2338	Curvy OnlyFans model snatched by Mexican cartels in chilling video found ‘alive and in good health’	-1
6976dc91f1d65c147ded2313	Cory Morgan: Adapt or Lose: Politics in the Age of Communication Innovations	-1
6976dd27f1d65c147ded243c	Vucic doesn’t rule out Ukraine’s accession to EU in 2027	-1
6976dcbbf1d65c147ded23e1	Over 160 repair crews working to restore heating in Kyiv – Kuleba	-1
6976dc4ef1d65c147ded2213	Alex Pretti killing: Minnesota CEOs, including UnitedHealth, Target, call for 'immediate deescalation'	38
6976dd1ff1d65c147ded2413	Maine Democrat Gov. Janet Mills Demands ICE Out, End to Deportations	-1
6976dc64f1d65c147ded2287	Can ICE agents be prosecuted for Minneapolis shootings?	38
6976dca6f1d65c147ded239b	El Al offers reassurance: No charge for cancellations	-1
6976dca6f1d65c147ded239c	IDF launches mission to search for Ran Gvili in northern Gaza cemetery	30
6976dd27f1d65c147ded243d	Zelensky rejects territorial concessions again	-1
6976dcccf1d65c147ded23fb	Antifa agitators riot outside Portland ICE facility following Minneapolis shooting of agitator Alex Pretti	38
6976dc56f1d65c147ded225a	Why a Waning Iranian Regime Is a Major Setback for China	-1
6976dc99f1d65c147ded2354	Dems silent on Minnesota church disruption after pressing Bondi to use FACE Act on pro-lifers	38
6976dc23f1d65c147ded2116	Trump fumes it’s ‘too late to go back’ on $300M White House ballroom after org’s lawsuit	-1
6976dcbcf1d65c147ded23e2	Nauseda calls Ukraine's EU membership a strategic interest for Lithuania	-1
6976dc93f1d65c147ded2321	Protests and anger after man shot dead by immigration agents	38
6976dc54f1d65c147ded2239	'A complete disgrace!' Reform mayoral candidate lashes out at Labour and says Keir Starmer 'fears' losing to Nigel Farage	19
6976dd27f1d65c147ded243e	AfD leader says her party will demand Ukraine pay compensation for Nord Stream blasts	-1
6976dca6f1d65c147ded239d	IDF reveals: Teacher by day, terrorist by night	-1
6976dc54f1d65c147ded223a	'Britons don't have sympathy for multimillionaire spoiled brats,' blasts Nana Akua	-1
6976dc0bf1d65c147ded20a9	Councillors to stage stir demanding steps to decongest Vyttila Junction	-1
6976dc0bf1d65c147ded20aa	Fresh encounter breaks out between security forces, terrorists in Jammu and Kashmir’s Kishtwar	-1
6976dca6f1d65c147ded239e	Solidarity in Canada: Christian journalist places mezuzah at his home's entrance	-1
6976dd1ff1d65c147ded2414	JD Vance: 'Engineered Chaos' in Minneapolis Is Consequence of Leftists Working with Local Officials	38
6976dcbcf1d65c147ded23e3	MP Orest Salamakhа killed in quad bike crash in Lviv region	-1
6976dc2bf1d65c147ded216f	Hockey India League: Ranchi Royals beat Hyderabad Toofans to set up summit clash vs Kalinga Lancers	-1
6976dd27f1d65c147ded243f	Belarus’ new ambassador says plans to arrive in Moscow by next weekend	-1
6976dc91f1d65c147ded2314	Heavy Snowstorm to Hit Toronto, Eastern Canada as Frigid Temperatures Persist	-1
6976dc54f1d65c147ded223b	Barack Obama issues 'wake-up call' to Americans as he warns 'core values under assault' after 'heartbreaking' Minneapolis shooting	38
6976dc64f1d65c147ded2289	Brazil takes Mexico's diplomatic representation in Peru after spat over ex-PM asylum	-1
6976dc91f1d65c147ded2315	Australia Announces Cull of Dingoes That Circled Canadian Woman’s Body on Beach	-1
6976dd32f1d65c147ded246d	UAE ranks among top 10 markets for Egyptian processed food exports, reaching $196m	-1
6976dc23f1d65c147ded2117	Top Trump lieutenants join in blasting Dems Tim Walz and Jacob Frey for ‘inciting’ protesters	38
6976dcbcf1d65c147ded23e4	Ukrainian president meets with Lithuania's health minister	-1
6976dcd1f1d65c147ded23fc	Virginia Dems move to eliminate mandatory minimum sentences for violent crimes including rape, manslaughter, child porn	-1
6976dc23f1d65c147ded2118	Hochul demands removal of Noem, Border Patrol chief after killing of second anti-ICE protester	-1
6976dd33f1d65c147ded246e	GAFI hosts Canadian business delegation to explore investment opportunities	-1
6976dd33f1d65c147ded246f	Suez Canal Bank joins Partnership for Carbon Accounting Financials	-1
6976dc91f1d65c147ded2316	Smith Says Alberta Separatists Not Seeking to Join the US	-1
6976dd1ff1d65c147ded2416	Exclusive: Department of War Details Efforts to Discipline Sen. Mark Kelly for 'Traitorous' Behavior	-1
6976dc0bf1d65c147ded20ab	Shibu Soren is and will forever remain 'Bharat Ratna': Jharkhand CM on Padma Bhushan to father	-1
6976dc2bf1d65c147ded2170	Why are elite players making so many blunders at Tata Steel Chess tournament?	-1
6976dd33f1d65c147ded2470	2025 marks turning point in reaping benefits of FRA reforms launched since 2022: Farid	-1
6976dc99f1d65c147ded2355	Carney pushes back on Trump's 100% tariff threat over China trade deals with Canada amid tensions	32
6976dca3f1d65c147ded2377	Italy’s Meloni rebukes Trump remarks on NATO’s role in Afghanistan	23
6976dd28f1d65c147ded2440	Trump says trade deal with China will be ‘disaster’ for Canada	32
6976dc0bf1d65c147ded20ac	Colonel Sofiya Qureshi to be conferred with the Vishisht Sewa Medal	-1
6976dc91f1d65c147ded230d	Top DOJ Official Lays Blame With Minnesota Officials, Says Shooting of Protester ‘Entirely Avoidable’	38
6976dc0cf1d65c147ded20ad	Sections of East Coast Road from Akkarai to Mamallapuram to be relaid by TNRDC	-1
6976dc2bf1d65c147ded2171	When IS Bindra stayed up all night to ensure stadium was ready for India-Pakistan game after rain	-1
6976dc0cf1d65c147ded20ae	Chief Minister to inaugurate 88 houses for Sri Lankan Tamils in Tirupattur next week	-1
6976dc99f1d65c147ded2356	White House accuses Walz of undermining law enforcement, blocking ICE cooperation	38
6976dc1df1d65c147ded2108	Russia looks to India to fill labor shortage	-1
6976dc0cf1d65c147ded20af	Mathematics competition for school students held at VIT in Vellore	-1
6976dc0cf1d65c147ded20b0	No space for Hindi then, now, or ever, says Stalin	-1
6976dc0cf1d65c147ded20b1	Minister lays foundation for bypass in Tiruvallur town	-1
6976dc0cf1d65c147ded20b2	Work to construct FOB at Velachery begins	-1
6976dc55f1d65c147ded2251	Texas cult in crosshairs of killer mom’s bathtub slayings case as questions hang over family horror	-1
6976dcbdf1d65c147ded23e5	Children injured in Russian drone attack in Mykolaiv region	47
6976dca6f1d65c147ded239f	14 Days until eviction: 5 Children, 14 Days, ₪60,000 - or they lose their home	-1
6976dca6f1d65c147ded23a0	'The era of last-minute preparations must end'	-1
6976dc0cf1d65c147ded20b3	Over 3,000 police personnel deployed for Republic Day celebrations in Vellore, nearby districts	-1
6976dc99f1d65c147ded2357	Key Senator won't fund DHS as ICE, federal agents enter his state	38
6976dc0cf1d65c147ded20b4	Rot in the ranks	-1
6976dc7af1d65c147ded22b9	Andy Burnham 'disappointed' after bid to become MP blocked	19
6976dc7cf1d65c147ded22c1	Syria: Life-saving aid reaches Kurdish city of Kobane	36
6976dc2bf1d65c147ded2172	BCCI is where it is today because of people like IS Bindra, says former secretary Niranjan Shah	-1
6976dd32f1d65c147ded2466	People cling to treetops as 'worst floods in a generation' sweep Mozambique	-1
6976dc99f1d65c147ded2358	Trump says it 'is too late' to stop the White House ballroom construction amid lawsuit	-1
6976dc0cf1d65c147ded20b5	Facing opposition from VCK and outwitted by his son, Ramadoss runs out of electoral options	-1
6976dc64f1d65c147ded228a	Second death in Minneapolis crackdown heaps pressure on Trump	38
6976dd1ff1d65c147ded2415	Kristi Noem: It Is 'Breaking the Law' in Minnesota to 'Conceal Carry Without an ID on You'	38
6976dc0cf1d65c147ded20b6	Assets worth over ₹30 crore seized in codeine cough syrup case	-1
6976dcbdf1d65c147ded23e6	Zelensky urges US, Europe to keep up pressure on Russia amid diplomacy talks	50
6976dc99f1d65c147ded2359	Deputy AG defends ICE agents in Minnesota, says officers are 'acting humanely'	38
6976dc54f1d65c147ded223c	'Lies and deceit!' Crowborough residents rage against Labour for 'putting grandaughters’ safety at risk'	-1
6976dca3f1d65c147ded2378	Macron says children's brains are 'not for sale,' urges fast-track to ban social media for kids under 15	14
6976dd1ff1d65c147ded241b	Schweizer on Weaponized Immigration: Mexico, China Are Hidden U.S. Threat	-1
6976dc93f1d65c147ded2329	Venezuela frees dozens of political prisoners, human rights group says	35
6976dc0cf1d65c147ded20b7	UTF calls for strengthening government schools through increased enrolment	-1
6976dc0df1d65c147ded20b8	Action against BJP over PM flex boards ‘routine’, says Mayor	31
6976dc52f1d65c147ded2227	 US security agreement for Ukraine is '100% ready' to be signed, Zelenskyy says	50
6976dd33f1d65c147ded2471	Australian mining group Hunter & Co. to invest in Egypt following legislative overhaul	-1
6976dc0ef1d65c147ded20b9	Witnessing the Gaza tragedy: Dr. Santhosh Kumar’s lens captures the human cost of genocide	-1
6976dd1ff1d65c147ded241d	Minneapolis Police Chief: Doesn't Matter if Shooting Legally Justified Because People Are Upset	38
6976dc2bf1d65c147ded2173	Former BCCI president IS Bindra passes away	-1
6976dcbef1d65c147ded23e7	Russian drone attacks on Sumy region leave four people injured, including two children	47
6976e3026f8075bba5e5e296	Republic Day 2026: Why is India's R-Day celebrated on January 26th?	53
6976dcd5f1d65c147ded23fd	Minnesota highest in anti-ICE violence despite having fewer deportations than Texas, California, Florida, New York	38
6976dc0ef1d65c147ded20ba	PGRS cancelled in Vijayawada due to Republic Day celebrations	-1
6976dc2bf1d65c147ded2174	Hassan DC bars VHP leader from entering district, BJP likens decision to Emergency-era crackdown	31
6976dd28f1d65c147ded2441	Putin’s special envoy lauds UAE’s peacemaking efforts	46
6976dd33f1d65c147ded2472	Egypt’s PM reviews energy projects, investment attraction efforts	28
6976dc64f1d65c147ded228b	US to slap full tariffs on Canada if it seals China trade deal: US Treasury chief Bessent	32
6976dc0ef1d65c147ded20bb	Five held on charge of dacoity	-1
6976dd20f1d65c147ded242d	Zelensky: U.S. Security Agreement for Ukraine is '100 Per Cent Ready' to Be Signed	50
6976dc0ff1d65c147ded20bc	Deworming tablets to be distributed to more than one crore children on February 17	-1
6976dc64f1d65c147ded228c	Trump administration defends killing American in Minneapolis, contradicts videos	38
6976dc0ff1d65c147ded20bd	Ninth edition of Kerala Literature Festival concludes	-1
6976dc2bf1d65c147ded2175	In less than 4 years, Winzo siphoned off Rs 3,522 crore as AI, BOTs defeated genuine gamers: ED to Bengaluru special court	-1
6976dcd9f1d65c147ded23fe	'AGAINST HER WILL': Elderly Canadian woman euthanized by government after husband got sick of caring for her: report	-1
6976dc2bf1d65c147ded2176	Iran unveils mural warning of retaliation if US conducts a military strike	39
6976dc0ff1d65c147ded20be	APCC seeks recovery of ₹250 crore from former TTD officials in ghee adulteration case	-1
6976e3036f8075bba5e5e297	Republic Day Parade 2026: When and were to watch live, check full schedule, tickets availability	-1
6976dc0ff1d65c147ded20bf	Krishna University to host national netball tourney for women from February 14-18	-1
6976dd1ff1d65c147ded2417	Man Arrested After Democrat Congressman Maxwell Frost Punched in the Face at CAA's Sundance Film Fest Party	8
6976dc2bf1d65c147ded2177	Row erupts within UK’s governing Labour Party after popular mayor blocked from upcoming election	20
6976dcbef1d65c147ded23e8	Zelensky highlights key topics in Vilnius talks: Air defense, energy, and EU integration	50
6976dd20f1d65c147ded242b	'Starmer Is a Traitor!' Thousands Protest Planned Migrant Camp in Small English Town	-1
6976dc56f1d65c147ded225c	Andy Burnham hits out at Keir Starmer after being blocked from running in by-election	19
6976dc0ff1d65c147ded20c0	Naidupeta Urban CI, head constable caught in ACB net	-1
6976dd28f1d65c147ded2442	INTERVIEW: Russia’s security 100% guaranteed — senior Russian diplomat	49
6976dc0ff1d65c147ded20c1	‘Amaravati Bill’ will be introduced in Budget session of Parliament, says Chief Minister Chandrababu Naidu	-1
6976dd1ff1d65c147ded2421	Kristi Noem: Walz and Frey Have Not 'Expressed Any Concern' over Injuries to Federal Officers	38
6976dc64f1d65c147ded228d	Power outages cascade as big winter storm reaches US East Coast	15
6976dd29f1d65c147ded2443	Russian troops improve position near Rodindkoye in DPR — DPR head	-1
6976dc2bf1d65c147ded2178	US security agreement for Ukraine is ‘100% ready’, waiting to be signed, says Zelenskyy	50
6976dd29f1d65c147ded2444	Russian forces advancing in Krasny Liman area — DPR head	-1
6976dc2bf1d65c147ded2179	Indian wrestling’s father-figure coach and mentor to Olympic medallists gets his due — posthumous Padma Shri	-1
6976dc10f1d65c147ded20c2	All eyes on Governor’s address	-1
6976dc10f1d65c147ded20c3	Every citizen should vote, strengthen democracy: Chief Secretary	-1
6976dca3f1d65c147ded2379	How the Oct 7 Hamas terror attacks exposed long-running concerns about UNRWA, new film charges	-1
6976dc93f1d65c147ded2318	Chris Mason: Burnham saga unlikely to be last act in drama of Starmer's leadership	19
6976dc10f1d65c147ded20c4	Democracy bulldozed, federalism attacked: Kharge	-1
6976dc2bf1d65c147ded217a	Anatomy of Surya’s Intimidating India: match-winners in every corner	45
6976dcbef1d65c147ded23e9	Zelensky on Abu Dhabi talks: Fewer problematic issues, Ukraine’s territorial position unchanged	50
6976dbf0f1d65c147ded2095	Amid Two-Week Internet Blackout, Some Iranians Are Getting Back Online	-1
6976dc11f1d65c147ded20c5	President’s medals conferred on 33 officers from four departments	-1
6976dc62f1d65c147ded2274	Presidents of Poland, Ukraine and Lithuania mark anniversary of 19th-century anti-Russian uprising	-1
6976dc11f1d65c147ded20c6	AIADMK IT Wing calls TVK chief Vijay narcissistic	-1
6976dc2bf1d65c147ded217b	‘Mai Joey ki tarah hoon, apna khana share nahi karti,’ admits Ananya Panday; psychologist decodes behaviour	-1
6976dd29f1d65c147ded2445	Hamas says it told mediators where body of last Israeli hostage can be found	30
6976dc2bf1d65c147ded217c	Operation Sahyadri Checkmate: DRI busts Mephedrone lab in Satara poultry farm, arrests five including the ‘cook’	-1
6976dd2af1d65c147ded2446	French company supplies Ukraine with 500-km-range kamikaze drones — agency	-1
6976dc11f1d65c147ded20c7	Eight from Karnataka to be honoured with Padma awards	55
6976dc2bf1d65c147ded217d	‘Indian industry exploring different paths to conform with EU carbon tax norms’: Secy of Ministry of New and Renewable Energy	-1
6976dc7af1d65c147ded22bb	Tory pair aim to attract 'politically homeless' with new movement	-1
6976dc12f1d65c147ded20c8	Kerala State Film Awards presented	-1
6976dca3f1d65c147ded237a	After Trump strikes Islamist terrorists, US general travels to Nigeria with militants 'on the run'	-1
6976dc2cf1d65c147ded217e	Talking drum of Mewat, twin flutes of Thar: Meet the Rajasthani folk artists honoured with Padma Shri	-1
6976dcbff1d65c147ded23ea	Ukraine to be ready for EU membership by 2027 – Zelensky	50
6976dd2af1d65c147ded2447	INTERVIEW: Lots of unusual weapons emerge globally, senior Russian diplomat says	-1
6976dd1ff1d65c147ded2422	NJ Gov. Sherrill: ICE Is Terrorizing American Citizens, 'We Need Them Off the Streets Immediately'	38
6976dc2cf1d65c147ded217f	Inside the last train ride of Alok Singh: Colleague recounts the horror	-1
6976dc13f1d65c147ded20c9	Governor, CM extend Republic Day greetings	-1
6976dc2cf1d65c147ded2180	Govt rubbed salt in wounds of Marathi manoos: Opp on Koshyari getting Padma Bhushan	-1
6976dc55f1d65c147ded2252	Mamdani announces remote school day due to dangerous winter storm conditions	-1
6976dc2cf1d65c147ded2181	R-day parade: Perfect combo being in Armed Forces and serving animals, says first woman officer to lead animal contingent	-1
6976dca3f1d65c147ded237b	China's top general ousted, placed under investigation in latest military purge	33
6976dc55f1d65c147ded2253	New York boy, 15, missing after traveling to NYC to meet someone he met on Roblox, family says	-1
6976dd35f1d65c147ded2473	Polaris Parks expands footprint in Sadat City with 1.1 million sqm land acquisition	-1
6976dc9af1d65c147ded235a	GOP lawmaker renews oversight hearing request of DHS agencies following fatal shooting in Minneapolis	38
6976dc1df1d65c147ded2109	US officials, Netanyahu discuss 2nd phase of Gaza peace plan	29
6976dc2cf1d65c147ded2182	Sangrur police solves double murder case, arrests man for ‘killing’ mother and sister	-1
6976dc14f1d65c147ded20ca	ED files prosecution complaint against Winzo and its directors	-1
6976dc2cf1d65c147ded2183	In a first for India, Army Rowing Node Best Programme of the Year award of World Rowing	-1
6976dc64f1d65c147ded228e	In court filings, witnesses describe fatal Minneapolis shooting of Alex Pretti	38
6976dc64f1d65c147ded228f	Zelensky says security guarantees document from US is 100% ready	50
6976dc2cf1d65c147ded2184	Mumbai Fire Brigade restores turntable used for 1944 Bombay Dock fire operation	-1
6976dc2cf1d65c147ded2185	‘Our role model is gone’: Inside the home of Malad train stabbing victim	-1
6976dc54f1d65c147ded223d	Labour Cabinet Minister calls election 'huge inconvenience' in attempt to excuse squashing Andy Burnham's Parliament return	19
6976dd35f1d65c147ded2474	Egypt reaffirms cooperation with UNESCO on water management, climate adaptation	28
6976dd1ff1d65c147ded241f	Oklahoma Gov. Stitt: Trump 'Getting Bad Advice,' We Can't Deport Every Single Non-U.S. Citizen	-1
6976dcbff1d65c147ded23eb	Pope Leo appeals for peace in Ukraine during Sunday prayer	-1
6976dc56f1d65c147ded225d	Donald Trump confirms Super Bowl LX attendance decision due to halftime show: 'I'm anti-them'	4
6976dd36f1d65c147ded2475	Egypt, Sweden discuss expanding health cooperation ahead of planned ministerial visit	-1
6976dc14f1d65c147ded20cb	COAS General Upendra Dwivedi meets U.S. Army Secretary Daniel P. Driscoll in New Delhi	-1
6976dca6f1d65c147ded23a1	PM to European legislators: Radical left and the Islamists destroying Western civilization	-1
6976dc9af1d65c147ded235b	Meet the longtime biz partner of Ilhan Omar's husband as questions swirl over her skyrocketing net worth	-1
6976dc2cf1d65c147ded2186	Dr. William Foege, leader in smallpox eradication, dies	-1
6976dd36f1d65c147ded2476	Gold prices surge EGP 580 in one week as supply tightens	-1
6976dd2af1d65c147ded2448	Russian ambassador does not rule out that Maduro was betrayed by law enforcement	-1
6976dc2cf1d65c147ded2187	‘Law without compassion becomes tyranny’: CJI Surya Kant	-1
6976dc15f1d65c147ded20cc	Puneeth Kerehalli booked for spreading false claims against DG&IGP Saleem	25
6976dca6f1d65c147ded23a2	Deborah Lipstadt is right…about Mississippi and Intifadas	-1
6976dc52f1d65c147ded2229	 Row erupts within UK's Labour Party after popular mayor blocked from election	20
6976dc15f1d65c147ded20cd	Assembly election is a battle to defeat forces out to destroy Tamil culture, says CM Stalin	-1
6976dc2cf1d65c147ded2188	High-powered Committee approves AI enabled CCTV project Pimpri Chinchwad police jurisdiction	-1
6976dc2cf1d65c147ded2189	Rs 1,200-cr Sabarmati Ashram redevelopment project: Tata subsidiary gets Rs 113-cr tender	-1
6976dc09f1d65c147ded209c	Xi Jinping’s Military Purge Signals a High-Stakes Battle Inside China’s Elite Circle	33
6976dc15f1d65c147ded20ce	TMC, BJP supporters ‘clash’ near Kolkata; makeshift public meeting stage set afire	-1
6976dc2cf1d65c147ded218a	‘Complex issues’: Raigad court grants anticipatory bail in POCSO case involving marriage under tribal customs	26
6976dc15f1d65c147ded20cf	Attack on excise constable an assault on State authority, says Jupally Krishna Rao	27
6976dc16f1d65c147ded20d0	Adivasi artist R. Krishnan posthumously awarded Padma Shri	-1
6976dc54f1d65c147ded223e	Woman in her 60s dies and two others injured after getting into trouble off popular UK beach	-1
6976dc2df1d65c147ded218b	Republic Day: Pune cops to get President’s medal for distinguished services	52
6976dcc0f1d65c147ded23ec	Leader of Germany’s Green Party urges Berlin to provide Ukraine with more air defense systems, Taurus missiles	-1
6976dc16f1d65c147ded20d1	Juvenile justice system reflects the reformative and rehabilitative spirit of the law at its core: Justice Nagarathna	-1
6976dc16f1d65c147ded20d2	YSRCP announces ‘Chalo Delhi’ campaign after Manda Salman murder, vows justice for family	-1
6976dc2df1d65c147ded218c	Karnataka engineering seat blocking scam: ED attaches Rs 19.46 crore worth properties of BMS trustees	17
6976dca6f1d65c147ded23a3	Google knows where we live, God does too	-1
6976dc64f1d65c147ded2290	Rights group leader says at least 80 political prisoners released in Venezuela	35
