2026-02-11	indiaexpress	698c1f9ea317c9d02ef1d311	Day after announcement | ‘Sidelined’: Four Navsari BJP leaders from Koli community resign from new district party posts
2026-02-13	indiaexpress	698ec6c1c1fa2e60d4ea1318	Days ahead of daughter’s marriage, gold worth Rs 65 lakh ‘missing’ from bank locker, Vadodara family files police complaint
2026-02-13	indiaexpress	698ec6c3c1fa2e60d4ea1329	Days after swing collapse killed inspector at Surajkund Mela | Ride section cordoned off, cops stationed round the clock, but the show goes on
2026-02-11	cnbc-top	698c2039a317c9d02ef1d404	DC grand jury declines to indict Sens. Kelly, Slotkin for seditious conspiracy: MS Now
2026-02-12	indiaexpress	698d62366e6392ce6c8cb6e6	DC, tehsildar ‘misappropriated funds’ for crucial Bharatmala road project, arrested
2026-02-11	arutz-sheva	698d62086e6392ce6c8cb609	Deadly school shooting in Canada: Suspect identified as 18-year-old woman
2026-02-11	dw-world	698d620b6e6392ce6c8cb61c	Death Penalty on the decline in Southeast Asia
2026-02-11	tass	698d62a56e6392ce6c8cb81d	Death toll from Cyclone Gezani in Madagascar rises to 31 — authorities
2026-02-11	ukrinform	698d62256e6392ce6c8cb66d	Death toll from Russian drone attack on Dnipropetrovsk region rises to four
2026-02-12	ntp-world	698ec7e1c1fa2e60d4ea15f2	Deaths in Iran’s crackdown on protests reach at least 7,000, activists say
2026-02-12	gbnews-pol	698ec757c1fa2e60d4ea1499	Deborah Meaden risks BBC Dragons' Den feud as she slams Jim Ratcliffe's illegal migrant warning amid Duncan Bannatyne backing
2026-02-11	indiaexpress	698d623a6e6392ce6c8cb706	Decline in number of Indians going abroad for studies, says Govt
2026-02-11	indiaexpress	698c1fa4a317c9d02ef1d361	Decode Politics: Why 16th Finance Commission proposal has Himachal govt on the warpath, BJP on the defensive
2026-02-11	indiaexpress	698c1fa4a317c9d02ef1d35c	‘Defective processes’: Odisha rights panel calls for high-level probe into relocation of villages near tiger reserve
2026-02-12	indiaexpress	698ec6d1c1fa2e60d4ea13bd	Defence Ministry signs Rs 2,312-crore deal with HAL for 8 Dornier 228 aircraft, equipment for Coast Guard
2026-02-11	japantoday	698d61e26e6392ce6c8cb5ba	Defending champion Ayumu Hirano and Scotty James set for Olympic halfpipe rematch
2026-02-12	arutz-sheva	698d62086e6392ce6c8cb605	Degel HaTorah slams Yesh Atid’s Stern: Rude and arrogant
2026-02-12	gbnews	698ec706c1fa2e60d4ea143a	Delayed local elections could be FORCED to go ahead as Tories urged to back high-stakes 'fatal motion'
2026-02-11	et-uspol	698c2014a317c9d02ef1d3dd	Delgado Drops Primary Challenge to Hochul for NY Governor
2026-02-11	dnaindia	698d62696e6392ce6c8cb7e3	Delhi govt under CM Rekha Gupta unveils 215-point plan to tackle traffic at 62 key hotspots
2026-02-11	dnaindia	698d626c6e6392ce6c8cb7e6	Delhi to get three new Metro corridors under Phase 5, 16 km length, 13 new stations, check details
2026-02-11	thehindu	698d63316e6392ce6c8cb98a	Delhi HC seeks production, sales details from Rapsodia in Anupama Dayal copyright suit
2026-02-12	dnaindia	698ec788c1fa2e60d4ea1570	Delhi news: New metro corridor to pass through Central Vista, benefit 60,000 govt employees, to connect India Gate, Bharat Mandapam
2026-02-12	indiaexpress	698d62336e6392ce6c8cb6c1	Delhi Metro Phase V(A) approved: New 16km route to connect Central Vista, India Gate, and Airport T1
2026-02-12	indiaexpress	698d62396e6392ce6c8cb703	Delhi Confidential: Word Watch
2026-02-12	indiaexpress	698ec6c9c1fa2e60d4ea136d	Delhi Confidential: Sonia Support
2026-02-12	thehindu	698d632b6e6392ce6c8cb946	Delhi High Court asks Centre to respond to plea on ‘surge’ in missing person cases
2026-02-12	dnaindia	698ec783c1fa2e60d4ea156b	Delhi: CM Rekha Gupta-led govt approves 146 Projects for SC/ST settlements worth Rs 85 crore, 'the era of...'
2026-02-13	dnaindia	698ec782c1fa2e60d4ea1569	Delhi: Schools receive bomb threat emails, premises evacuated; authorities on high alert
2026-02-11	fox-politics	698c1f43a317c9d02ef1d2b7	Dem senator fumes that GOP's foreign funding claim 'delegitimizes' anger of anti-ICE agitators in US
2026-02-13	breitbart	698ec86fc1fa2e60d4ea1726	Dem Sen. Welch: Blocking DHS Funding Has 'Very Little' Impact on ICE, CBP
2026-02-13	breitbart	698ec86fc1fa2e60d4ea1727	Dem Sen. Peters on DHS Shutdown Hurting Coast Guard, FEMA, TSA, Not ICE: Republicans Are Going to Do That
2026-02-11	nyp-pol	698d62006e6392ce6c8cb5f4	Democrat candidate running against NY Rep. Mike Lawler seeks votes on Tinder
2026-02-12	breitbart	698ec871c1fa2e60d4ea1746	Democrat Rep. Jayapal Claims Attorney General Pam Bondi Monitored Her Epstein File Searches: 'Outrageous'
2026-02-12	et-uspol	698ec82ac1fa2e60d4ea1686	Democrats Say GOP Funding Plan for Homeland Security Doesn’t Deliver Needed Changes
2026-02-12	fox-politics	698ec655c1fa2e60d4ea12a8	Democrats salivate at GOP's near zero-vote margin as shutdown looms over ICE reform gridlock
2026-02-12	fox-politics	698ec655c1fa2e60d4ea12b3	Democrats fume at Bondi after photo allegedly shows DOJ tracking Epstein database searches
2026-02-12	fox-politics	698ec655c1fa2e60d4ea12b0	Dems dig in, guarantee shutdown with block of DHS funding
2026-02-13	indiaexpress	698ec6c8c1fa2e60d4ea1353	Derek O’Brien writes | Years after MeToo, a silence, broken briefly, can be heard again
2026-02-11	ukrinform	698c204da317c9d02ef1d462	Deserted from military unit: Ukrainian Armed Forces brigade detains Russian GRU mole
2026-02-12	tass	698ec76bc1fa2e60d4ea14e1	Destruction of Lasar Group plant deals serious blow to Ukraine's war effort — expert
2026-02-13	thehindu	698ec776c1fa2e60d4ea150a	Dhinakaran calls for regularisation of 328 temporary teaching staff in Anna University constituent colleges
2026-02-11	fox-latest	698d62d76e6392ce6c8cb901	DHS unloads on anti-ICE Dems after man arrested with manifesto, 'disturbing' alleged plot to kill agents
2026-02-12	nyp-pol	698d61fd6e6392ce6c8cb5f0	DHS slams ‘activist judge’ for releasing four illegal migrants with attempted murder and child sex crime convictions
2026-02-12	nyp-pol	698ec6f4c1fa2e60d4ea1404	DHS shutdown at the end of Friday inevitable as Sen. Thune admits lawmakers ‘not close’ to a deal
2026-02-13	cnbc-politics	698ec669c1fa2e60d4ea12d9	DHS shutdown all but certain as Democrats and Trump White House can't cut deal
2026-02-12	indiaexpress	698ec6cac1fa2e60d4ea1370	Did Sonam Wangchuk confirm he saw videos that led to detention: Supreme Court
2026-02-12	thehindu	698ec77dc1fa2e60d4ea1550	Did Sonam Wangchuk see videos cited as proof for detention under NSA, Supreme Court asks Govt.
2026-02-11	et-canada	698d62c76e6392ce6c8cb8c5	‘Directly Above Her’: Saskatchewan Man Recalls Fight With Moose to Save Mother
2026-02-11	mainichi	698c1fc9a317c9d02ef1d3c3	Disciplinary actions against Japan police officers reach 337 in 2025, highest in decade
2026-02-11	bbc-top	698c1f9da317c9d02ef1d304	Disney advert banned for showing 'disturbing' severed body
2026-02-11	breitbart	698d62486e6392ce6c8cb78b	Disney’s Woke ‘Snow White’ Ended Up Losing a Staggering $170 Million
2026-02-11	thehindu	698d63316e6392ce6c8cb98e	Distribution of deworming tablets begins in Villupuram
2026-02-12	ukrinform	698d62206e6392ce6c8cb662	DIU secret raid in Crimea: Premiere of Shadows on Edge documentary film
2026-02-12	fox-us	698ec6fcc1fa2e60d4ea141a	DNA splatter suggests Nancy Guthrie was bleeding from ‘either the hands or face,' expert says
2026-02-13	nyp-us	698ec813c1fa2e60d4ea164e	DNA splatter reveals Nancy Guthrie was bleeding from ‘either the hands or face,’ expert says
2026-02-13	indiaexpress	698ec6c5c1fa2e60d4ea1345	Do you really need to read to be at a lit fest?
2026-02-13	indiaexpress	698ec6c9c1fa2e60d4ea1369	Do what you can, not budging: Rahul Gandhi after BJP MP seeks his expulsion from Lok Sabha
2026-02-13	bbc-top	698ec644c1fa2e60d4ea125b	Does Australian politics still have a problem with women?
2026-02-12	breitbart	698ec870c1fa2e60d4ea1730	DOJ Antitrust Head Gail Slater Resigns After Tenure Featuring Google's Infamous Slap on the Wrist Verdict
2026-02-12	et-uspol	698ec82bc1fa2e60d4ea1689	DOJ Wants State Voter Rolls–What to Know
2026-02-11	nyp-pol	698d62056e6392ce6c8cb5fb	Don Lemon hires ex-federal prosecutor who quit in protest over Renee Nicole Good probe
2026-02-12	bbc-pol	698ec6d6c1fa2e60d4ea13de	Don't change rules for migrants already in UK, Labour MPs tell Mahmood
2026-02-11	gbnews-pol	698d622e6e6392ce6c8cb69d	Donald Trump hands over control of THREE Nato bases with Britain set for major defence boost
2026-02-12	gbnews	698ec706c1fa2e60d4ea1437	Donald Trump revokes landmark greenhouse gases ruling despite risk to millions of Americans
2026-02-12	gbnews-op	698ec80fc1fa2e60d4ea1647	Donald Trump just threw Britain a major lifeline because he believes in her more than the PM does - Lee Cohen
2026-02-12	indiaexpress	698ec6c9c1fa2e60d4ea136c	‘Don’t keep the water bottle on your table’: Milind Soman’s no-gym survival guide for office workers
2026-02-12	fox-us	698ec6fcc1fa2e60d4ea1416	DOT closes major commercial trucking loophole blamed for illegal immigrants causing fatal crashes
2026-02-11	africa-news	698d63c16e6392ce6c8cba5a	DR Congo denies selling off mineral wealth under US deal
2026-02-12	saudi-gaz	698ec850c1fa2e60d4ea16e8	Dr. Khalid Al Yousef: A judicial reform figure steps into the role of Saudi public prosecutor
2026-02-11	africa-intel	698c2094a317c9d02ef1d514	DRC : The fiscal tug-of-war between Glencore and Kinshasa
2026-02-12	africa-news	698ec7fcc1fa2e60d4ea1634	DRC: Acting head of UN mission touches down in Goma
2026-02-12	fox-us	698ec6fdc1fa2e60d4ea1425	Driver federally indicted in 100-mph smuggling crash that killed Texas grandma, 7-year-old girl
2026-02-12	gbnews	698d62bf6e6392ce6c8cb89f	Driver killed after car plunges 500ft onto rocks from clifftop California highway
2026-02-11	straits-times	698c2082a317c9d02ef1d4e0	Drone attack sparks fire at a plant in Russia's Volgograd region, governor says
2026-02-11	ukrinform	698c204ba317c9d02ef1d45d	Drone attack on Bohodukhiv: Bodies of three children and one man recovered from under rubble; pregnant woman among injured 
2026-02-11	thehindu	698d632f6e6392ce6c8cb97b	Drug-free Karnataka is our aim: Home Minister Parameshwara
2026-02-11	gbnews	698d62bf6e6392ce6c8cb8a0	Drunk BA passenger is jailed after kissing flight attendant and screaming 'I'll kill you' at crew in mid-air rampage
2026-02-12	indiaexpress	698d62376e6392ce6c8cb6e8	‘Dubious’ transactions at Sabarimala: High Court informed of lakhs sent via money orders by temple staff
2026-02-13	thehindu	698ec77ac1fa2e60d4ea1521	Durgam cheruvu: A glittering view, a gasping lake
2026-02-12	japantoday	698ec858c1fa2e60d4ea1704	Dutch speedskaters win 2 short track Olympics golds
2026-02-12	et-canada	698ec7fac1fa2e60d4ea1627	Early Exposure to Peanuts, Fish, and Eggs Reduces Allergy Risk in Babies: Study
2026-02-12	et-uspol	698ec831c1fa2e60d4ea16a4	Early Voting Begins in North Carolina
2026-02-13	indiaexpress	698ec6c3c1fa2e60d4ea1338	EC to set up polling booths in 78 high-rises, most in Kolkata
2026-02-11	gbnews	698d62bf6e6392ce6c8cb8a8	Ed Miliband's Net Zero drive will trigger financial crash, former chief scientific adviser warns
2026-02-12	indiaexpress	698d62336e6392ce6c8cb6bf	ED summons Punjab ex-CM, Raninder: Foreign assets case back to haunt Amarinder, son
2026-02-12	scrollin	698ec827c1fa2e60d4ea1677	ED summons ex-Punjab CM Amarinder Singh, son in foreign exchange case
2026-02-12	mainichi	698d63426e6392ce6c8cb9cc	Editorial: Hastily formed opposition left in shambles after major defeat in Japan election
2026-02-11	mainichi	698d63416e6392ce6c8cb9c9	Edo-Tokyo Museum to reopen on March 31 after major renovation
2026-02-11	thehindu	698d632e6e6392ce6c8cb965	Education Ministry pushes for AI-led teaching and learning at all levels by next academic year
2026-02-13	indiaexpress	698ec6c9c1fa2e60d4ea1368	Education Minister Dharmendra Pradhan is guest at Adda today
2026-02-11	dn-egypt	698d63616e6392ce6c8cb9e3	Egypt explores healthcare cooperation with Türkiye at global health event in Dubai
2026-02-11	dn-egypt	698d63616e6392ce6c8cb9e7	Egypt to transfer 40 state companies to sovereign fund and list 20 on stock exchange
2026-02-11	egyptian-independant	698d62106e6392ce6c8cb62d	Egypt faces water scarcity challenges, relies on Nile for 98 percent of water resources – Min.
2026-02-12	egyptian-streets	698ec75ac1fa2e60d4ea149e	Egypt Made a Surprise Cameo in Bad Bunny’s Super Bowl Show
2026-02-11	dn-egypt	698d635f6e6392ce6c8cb9e2	Egypt, Kuwait discuss strengthening tourism cooperation
2026-02-11	africa-news	698d63c06e6392ce6c8cba56	Egypt's Sisi names new defence minister in limited reshuffle
2026-02-12	africa-news	698ec7ffc1fa2e60d4ea1641	Egyptian troops take part in training ahead of AU deployment in Somalia
2026-02-11	dn-egypt	698d63616e6392ce6c8cb9e6	Egypt’s SCZONE signs $13m deals for food, fertiliser projects in Sokhna
2026-02-11	tass	698d62b06e6392ce6c8cb84c	Eight OPEC+ countries fall 69,000 bpd short of its January oil production plan
2026-02-11	fox-latest	698c207da317c9d02ef1d4cc	Eileen Gu garners backlash for commenting on Trump's statement while representing China
2026-02-11	straits-times	698d625b6e6392ce6c8cb7da	El Paso flights resume after US anti-drone system prompts sudden shutdown
2026-02-12	tass	698ec76ec1fa2e60d4ea14e9	EL5-Energo power generation rises by 2.7% to 24.38 bln kWh in 2025
2026-02-12	cnbc-top	698ec876c1fa2e60d4ea1757	Electricity prices rising by double the rate of inflation. Data center demand means no relief ahead, analysts say
2026-02-13	thehindu	698ec776c1fa2e60d4ea1508	Elephant tusks worth ₹2 crore stolen from Pangode Military Station in Kerala
2026-02-12	fox-us	698ec6fcc1fa2e60d4ea1418	Elite FBI video unit that worked Kohberger case spotted at Nancy Guthrie's home
2026-02-11	indiaexpress	698d623b6e6392ce6c8cb711	Elon Musk wants to build an AI satellite factory on the Moon
2026-02-11	bbc-top	698d62be6e6392ce6c8cb88d	Emergency call released of boy who swam for hours to save family
2026-02-11	breitbart	698d62496e6392ce6c8cb78f	Enes Kanter Freedom Trashes 'Traitor' Eileen Gu: 'Global PR Asset' for China
2026-02-11	indiaexpress	698d623b6e6392ce6c8cb708	Enforcement Directorate summons Amarinder Singh, son in FEMA case
2026-02-11	syrian-obs	698d619d6e6392ce6c8cb5ab	Engineering Fear: The Subjugation of Women Under “Transitional” Rule
2026-02-11	bbc-top	698d62be6e6392ce6c8cb899	England too 'careful' in defeat by Windies - Brook
2026-02-11	et-uspol	698d61fa6e6392ce6c8cb5ec	EPA to Revoke Obama-Era ‘Endangerment Finding’ on CO2 Emissions
2026-02-12	breitbart	698ec871c1fa2e60d4ea1742	EPA Repeals the 'Holy Grail of the Climate Change Religion': Move Will Lower Energy Costs, Car Prices
2026-02-12	et-uspol	698ec82ec1fa2e60d4ea1694	EPA Rescinds Obama-Era Finding That Served as Basis for Climate Regulation
2026-02-13	et-uspol	698ec82ac1fa2e60d4ea1684	EPA Eliminates Credits for Auto Start-Stop Feature in Cars
2026-02-11	et-intl	698d63356e6392ce6c8cb9a0	EPP Vice Chair Warns Spain’s Amnesty for 500,000 Illegal Immigrants Will Have EU-Wide Consequences
2026-02-11	bbc-top	698d62be6e6392ce6c8cb883	Epstein survivor calls on Palace to search Andrew's files
2026-02-11	cnbc-politics	698d62b96e6392ce6c8cb86d	Epstein files: Yale bars David Gelernter from teaching classes amid review of emails
2026-02-11	dnaindia	698d62676e6392ce6c8cb7e2	Epstein files: How has the Indian government responded to allegations linked to the documents
2026-02-12	cnbc-politics	698d62b86e6392ce6c8cb86c	Epstein files: AG Pam Bondi seemed to have Rep. Jayapal's DOJ database search history at hearing
2026-02-12	cnbc-politics	698ec669c1fa2e60d4ea12db	Epstein files: DOJ says it logs Congress members' searches to 'protect' victim information
2026-02-12	dw	698ec7ecc1fa2e60d4ea160f	Epstein files implicate Deutsche Bank
2026-02-13	cnbc-politics	698ec669c1fa2e60d4ea12d8	Epstein files: Goldman Sachs top lawyer Kathryn Ruemmler to step down after email fallout
2026-02-13	indiaexpress	698ec6c8c1fa2e60d4ea1358	Epstein files fallout: Priyanka Gandhi Vadra demands Hardeep Puri’s resignation
2026-02-11	nyp-pol	698d62026e6392ce6c8cb5f7	Eric Swalwell gets rude awakening while grilling ICE head Todd Lyons about resigning
2026-02-12	scrollin	698ec821c1fa2e60d4ea1668	‘Erosion of freedom of expression’: Press bodies condemn blocking of ‘The Wire’ animation of PM Modi
2026-02-11	africa-intel	698c209ca317c9d02ef1d51c	Ethiopia/Kenya : French minister Caroit on tour to promote Africa-France summit
2026-02-11	dw-world	698d62096e6392ce6c8cb617	EU ups drone cooperation amid hybrid threats
2026-02-11	dw-world	698d620c6e6392ce6c8cb61f	EU needs capital market reform, simpler regulations, von der Leyen says
2026-02-11	straits-times	698d625c6e6392ce6c8cb7dc	EU leaders push rival fixes to reverse bloc’s ‘decline’
2026-02-11	tass	698d62a66e6392ce6c8cb825	EU ministers discuss relocating training of Ukrainian forces to its own territory — Kallas
2026-02-11	tass	698d62a86e6392ce6c8cb82b	EU undermining Ukraine peace efforts — top Hungarian diplomat
2026-02-12	et-europe	698d63bd6e6392ce6c8cba49	EU Approves New Rules to Deport Illegal Immigrants to Countries Considered Safe
2026-02-12	et-europe	698ec82ac1fa2e60d4ea167e	EU Unveils Action Plan to Counter Drone Threats
2026-02-12	straits-times	698ec799c1fa2e60d4ea15a3	EU leaders agree to accelerate single market, in struggle to compete with US and China
2026-02-12	tass	698ec762c1fa2e60d4ea14be	EU should be at negotiating table with Russia to discuss European security — Macron
2026-02-12	tass	698ec772c1fa2e60d4ea14fb	EU intends to respond quickly to pressure from US, China — Macron
2026-02-11	cnbc-world	698d63c76e6392ce6c8cba8b	Europe stocks close mixed after investors digested flurry of earnings
2026-02-11	tass	698d62a36e6392ce6c8cb817	Europe incapable of maintaining competitiveness without Russia — special envoy
2026-02-11	tass	698d62a66e6392ce6c8cb824	Europe sees no benefit in peace efforts in Ukraine — Russian diplomat
2026-02-11	cnbc-europe	698d62c16e6392ce6c8cb8b1	Europe's answer to OpenAI announces billion-dollar AI infrastructure push in Sweden
2026-02-11	tass	698d62ae6e6392ce6c8cb844	European startup develops, tests hypersonic missile
2026-02-11	tass	698d62b56e6392ce6c8cb860	European leaders free to address Russia if they change their mind — top diplomat
2026-02-12	et-intl	698ec7a3c1fa2e60d4ea15c4	European Leaders Call for Deregulatory Push to Compete With US, China
2026-02-12	ukrinform	698ec64ec1fa2e60d4ea127f	European Commissioner Lahbib inspects Darnytska CHP in Kyiv, damaged by Russian attacks 
2026-02-13	fox-latest	698ec7d5c1fa2e60d4ea15db	European nation votes to cap population at 10M in major immigration crackdown referendum
2026-02-11	post-mill	698d63866e6392ce6c8cb9f0	Evanston, Illinois gives $25,000 EACH to 44 black residents in reparations
2026-02-11	indiaexpress	698c1f9ea317c9d02ef1d316	‘Even football doesn’t allow it’: Pakistan’s Usman Tariq has ex-cricketers from India debating validity of his action
2026-02-12	indiaexpress	698ec6cec1fa2e60d4ea139a	‘Every day, someone’s dignity is tarnished’ — J&K Assembly erupts over ‘fake news and doctored videos’
2026-02-12	indiaexpress	698ec6cac1fa2e60d4ea1377	‘Evicting illegal immigrants, installation of CCTV cameras…all civic issues on our agenda’: Ritu Tawde
2026-02-13	nyp-us	698ec810c1fa2e60d4ea164a	Ex-CNN host Don Lemon set to be arraigned in Minnesota church protest case
2026-02-11	fox-us	698d63366e6392ce6c8cb9af	Ex-FBI official flags possible scam as third alleged Nancy Guthrie letter emerges
2026-02-11	nyp-tech	698d63396e6392ce6c8cb9b7	Ex-Google CEO Eric Schmidt spent New Year’s with 27-year-old model — pair have traveled across the globe: report
2026-02-11	nyp-tech	698d63396e6392ce6c8cb9b6	Ex-Meta exec says Instagram exposed teen daughter to ‘predators’ in bombshell testimony
2026-02-13	thehindu	698ec77ac1fa2e60d4ea1530	Ex-MP on foot march in Haryana ruffles a few feathers within the Congress
2026-02-11	ntp-world	698d635c6e6392ce6c8cb9dc	Ex-Prince Andrew’s gushing emails to Epstein begging to be allowed to stay in his homes after sex offender was released from jail: docs
2026-02-11	bbc-pol	698d624b6e6392ce6c8cb7a7	Ex-Reform leader faces council racism claim probe
2026-02-12	nyp-pol	698d61fc6e6392ce6c8cb5ef	Ex-UFC champ Tito Ortiz slams Newsom, blames gov as reason he left California
2026-02-11	indiaexpress	698d623b6e6392ce6c8cb70e	Except Trump, nobody else has declared that India will stop buying Russian oil: Lavrov
2026-02-11	breitbart	698d62486e6392ce6c8cb77d	Exclusive -- Secretary Lutnick on Jobs Numbers: Trump Powering 'Greatest Growth United States Has Ever Seen'
2026-02-11	breitbart	698d62486e6392ce6c8cb77e	Exclusive – Secretary Lutnick: Post Office to Conduct Census in 'Genius Move' to Save Billions
2026-02-11	breitbart	698d62486e6392ce6c8cb780	Exclusive — Secretary Lutnick: Trump Admin Fighting 'Bullsh**' Science to Drive Economic Growth
2026-02-12	breitbart	698d62476e6392ce6c8cb76d	Exclusive -- Sen. Sheehy on Jobs Numbers: U.S. Businesses 'Investing in American Jobs in America'
2026-02-12	breitbart	698d62476e6392ce6c8cb76e	Exclusive – Secretary Lutnick: Automated Manufacturing Coming to America, It's Perfect for Us
2026-02-12	breitbart	698d62476e6392ce6c8cb773	Exclusive -- Former Dem Jeff Van Drew: Party Leaders Think America 'a Uniquely Bad Place'
2026-02-12	breitbart	698ec870c1fa2e60d4ea172d	Exclusive — Trump the Merciful: Inside the President’s Pardons in First Year Back in Oval Office
2026-02-12	breitbart	698ec870c1fa2e60d4ea1733	Exclusive — Sen. Tim Sheehy Blasts Birthright Citizenship Failures Highlighted in 'The Invisible Coup'
2026-02-12	breitbart	698ec870c1fa2e60d4ea173b	Exclusive — Sen. Tim Sheehy Says U.S. Must Reform Defense Acquisition as China Threat Grows: ‘We Gotta Be Ready’
2026-02-12	breitbart	698ec871c1fa2e60d4ea173f	Exclusive — Secretary Lutnick: $400 Billion of Pharma Manufacturing Coming Home to America
2026-02-12	indiaexpress	698d62346e6392ce6c8cb6c6	Exclusive | ‘Delhi Metro Phase V (A) expected to be completed within 3 years… target is challenging’: DMRC MD
2026-02-12	indiaexpress	698d62396e6392ce6c8cb704	Exclusive | Central Vista upgrade: After assurance in High Court, Krishi Bhawan mosque not in new building plan
2026-02-13	breitbart	698ec86fc1fa2e60d4ea1723	Exclusive -- Sen. Tim Sheehy: ‘Response Apparatus to Wildfires Woefully Inaccurate,’ Tragedy ‘Doesn’t Have to Happen’
2026-02-13	indiaexpress	698ec6c1c1fa2e60d4ea1313	Exclusive | Mapping clubs, bars: How Delhi Police plans to tackle extortion rackets run by gangs abroad
2026-02-11	fox-us	698d63356e6392ce6c8cb9a4	Exclusive: FBI captures longtime fugitive in Honduras in connection with 2000 killing of Philadelphia girl
2026-02-11	breitbart	698d62496e6392ce6c8cb791	EXCLUSIVE: Texas Rep. on El Paso Border Scare, 'We’re Way Behind in Counter Drone Defenses'
2026-02-12	indiaexpress	698d62386e6392ce6c8cb6ee	EXCLUSIVE: Behind Madhya Pradesh cough syrup deaths: Bad batch, compromised system, a phone call
2026-02-11	indiaexpress	698d62416e6392ce6c8cb745	Expect to sign legal agreement of US deal before March-end: Commerce Secretary
2026-02-11	indiaexpress	698c1fa4a317c9d02ef1d364	Expert Explains | ‘75 per cent chance Artificial General Intelligence will not succeed’
2026-02-11	indiaexpress	698c1fa5a317c9d02ef1d368	Expert Explains | ‘AI was trained to imitate humans. It learnt survival’
2026-02-11	ukrinform	698d62226e6392ce6c8cb666	Expert outlines benefits of Ukrainian military technologies entering EU markets
2026-02-12	thehindu	698ec77bc1fa2e60d4ea1543	Expert calls for chemical processes to promote resource efficiency
2026-02-12	mainichi	698ec70dc1fa2e60d4ea1455	Experts sound alarm as weight-loss use of diabetes drug spreads in Japan
2026-02-13	indiaexpress	698ec6c5c1fa2e60d4ea1341	Experts Explain | India AI applications stack – What the country can bring to the table
2026-02-12	ukrinform	698ec64cc1fa2e60d4ea1279	Exports of Ukrainian weapons to begin in coming weeks – Fedorov
2026-02-11	cnbc-us	698d63256e6392ce6c8cb935	FAA abruptly halted El Paso flights over Defense Department's plans for anti-drone technology
2026-02-11	et-canada	698d62c66e6392ce6c8cb8c3	FAA Says Canada Will Soon Certify Delayed Gulfstream Jets
2026-02-13	indiaexpress	698ec6c2c1fa2e60d4ea1321	‘Facials, creams don’t do anything’: Expert weighs in on Chitrangda Singh’s ‘painful’ skincare routine
2026-02-11	dw-world	698d620a6e6392ce6c8cb61a	Fact check: Trump vs. Obama on ICE deaths and deportation
2026-02-12	tass	698ec765c1fa2e60d4ea14ca	FACTBOX: What is known about arrest of former head of FESCO Group
2026-02-12	saudi-gaz	698ec850c1fa2e60d4ea16e9	Fahad Al Saif: From PIF strategist to Saudi investment chief
2026-02-12	nyp-us	698d62e56e6392ce6c8cb91e	Family sues over viral video showing California inmate getting stabbed 180 times behind bars
2026-02-13	waustralian-pol	698ec674c1fa2e60d4ea12f5	Fantastic. Great move. Well done Angus: How Taylor’s 2019 Facebook post turned into a viral political meme
2026-02-12	indiaexpress	698ec6d1c1fa2e60d4ea13c2	‘Farcical election’: Sheikh Hasina’s first reaction as Bangladesh voting ends, demands Muhammad Yunus’s resignation
2026-02-13	indiaexpress	698ec6c3c1fa2e60d4ea132f	Farhan Akhtar to play Pandit Ravi Shankar in Sam Mendes’ The Beatles film; Western media mistakes Sri Sri Ravi Shankar for sitar player
2026-02-11	indiaexpress	698d62466e6392ce6c8cb765	Farmer cuts branch of sandalwood near Vidhana Soudha in protest against NHAI, detained
2026-02-12	gbnews	698d62bf6e6392ce6c8cb89d	Farmer in his 80s slapped with £40,000 fine after fly-tippers pile 200 tons of waste on his land
2026-02-11	thehindu	698d63316e6392ce6c8cb990	‘Farmers will burn copies of India-US trade deal on February 15’
2026-02-12	waustralian-pol	698ec681c1fa2e60d4ea12f9	Farrer electorate: Sussan Ley’s resignation means by-election holds risks for Liberals
2026-02-12	post-mill	698ec73ec1fa2e60d4ea1477	Father of trans BC school shooter says son never used his last name, requests RCMP update ID given to public
2026-02-13	indiaexpress	698ec6c2c1fa2e60d4ea131c	Fazilka SSP tenders apology at Akal Takht over police entry into Darbar Sahib
2026-02-11	et-uspol	698c2014a317c9d02ef1d3da	FBI Says Georgia Search Warrant Was Based on ‘Substantiated’ 2020 Election Irregularities
2026-02-11	fox-us	698d63356e6392ce6c8cb9a6	FBI investigates stolen military explosives found in The Villages home in Florida
2026-02-11	gbnews	698c1fa7a317c9d02ef1d390	FBI detains suspect in Nancy Guthrie kidnapping case in traffic stop near Mexican border
2026-02-12	et-uspol	698ec82cc1fa2e60d4ea168b	FBI Warns of Romance Scams Ahead of Valentine’s Day
2026-02-12	fox-us	698ec6fdc1fa2e60d4ea1427	FBI evidence in Nancy Guthrie case draws two-suspect claims, retired agent weighs in
2026-02-13	breitbart	698ec86fc1fa2e60d4ea1729	FBI Increases Reward Money as Search for Savannah Guthrie's Mom Intensifies
2026-02-13	fox-us	698ec6fcc1fa2e60d4ea1413	FBI reveals new evidence, including backpack details, in Nancy Guthrie disappearance, doubles reward to $100K
2026-02-13	straits-times	698ec790c1fa2e60d4ea158b	FBI increasing reward for information in Guthrie case to $126,000, releases new photos
2026-02-12	cnbc-politics	698ec66bc1fa2e60d4ea12dd	Fed chair drama: Tillis pours cold water on off-ramp for Powell criminal probe
2026-02-12	indiaexpress	698ec6cac1fa2e60d4ea1373	Fed up with LDF & UDF, Kerala now looking to BJP-NDA with hope: PM Modi
2026-02-12	et-uspol	698ec82dc1fa2e60d4ea168e	Federal Judge Blocks Hegseth’s Censure of Sen. Mark Kelly
